court,round,best_of,player0,player1,winner
Outdoor,6,5,157,47,player1
Outdoor,6,5,146,102,player1
Outdoor,6,5,81,3,player1
Outdoor,6,5,79,10,player1
Outdoor,6,5,20,53,player1
Outdoor,6,5,6,66,player1
Outdoor,5,5,172,4,player1
Outdoor,5,5,26,11,player1
Outdoor,5,5,38,2,player1
Outdoor,5,5,86,21,player1
Outdoor,5,5,17,25,player1
Outdoor,5,5,34,9,player1
Outdoor,5,5,179,22,player1
Outdoor,5,5,63,7,player1
Outdoor,5,5,53,10,player1
Outdoor,5,5,35,5,player1
Outdoor,5,5,47,3,player1
Outdoor,5,5,23,65,player1
Outdoor,5,5,102,66,player1
Outdoor,5,5,13,24,player1
Outdoor,5,5,109,43,player1
Outdoor,5,5,95,1,player1
Outdoor,4,5,21,4,player1
Outdoor,4,5,7,22,player1
Outdoor,4,5,11,9,player1
Outdoor,4,5,25,2,player1
Outdoor,4,5,66,24,player1
Outdoor,4,5,43,1,player1
Outdoor,4,5,5,10,player1
Outdoor,4,5,65,3,player1
Outdoor,3,5,4,9,player1
Outdoor,3,5,22,2,player1
Outdoor,3,5,3,10,player1
Outdoor,3,5,24,1,player1
Outdoor,2,5,10,1,player1
Outdoor,2,5,9,2,player1
Outdoor,1,5,1,2,player1
Indoor,7,3,73,31,player1
Indoor,7,3,207,44,player1
Indoor,7,3,99,80,player1
Indoor,7,3,96,69,player1
Indoor,7,3,58,66,player1
Indoor,7,3,155,85,player1
Indoor,7,3,39,239,player1
Indoor,7,3,75,110,player1
Indoor,7,3,138,254,player1
Indoor,7,3,81,45,player1
Indoor,7,3,93,79,player1
Indoor,7,3,28,78,player1
Indoor,6,3,239,80,player1
Indoor,6,3,110,31,player1
Indoor,6,3,66,8,player1
Indoor,6,3,22,79,player1
Indoor,6,3,85,44,player1
Indoor,6,3,254,78,player1
Indoor,6,3,69,16,player1
Indoor,6,3,25,45,player1
Indoor,3,3,78,79,player1
Indoor,3,3,31,16,player1
Indoor,3,3,80,8,player1
Indoor,3,3,45,44,player1
Indoor,2,3,79,16,player1
Indoor,2,3,44,8,player1
Indoor,1,3,8,16,player1
Indoor,7,3,63,?,player1
Indoor,7,3,334,20,player1
Indoor,7,3,102,139,player1
Indoor,7,3,941,17,player1
Indoor,7,3,210,47,player1
Indoor,7,3,310,74,player1
Indoor,7,3,48,34,player1
Indoor,7,3,56,302,player1
Indoor,7,3,61,90,player1
Indoor,7,3,111,46,player1
Indoor,7,3,949,36,player1
Indoor,7,3,52,174,player1
Indoor,7,3,23,62,player1
Indoor,7,3,83,89,player1
Indoor,7,3,76,112,player1
Indoor,7,3,32,92,player1
Indoor,6,3,139,47,player1
Indoor,6,3,20,74,player1
Indoor,6,3,?,46,player1
Indoor,6,3,92,89,player1
Indoor,6,3,17,112,player1
Indoor,6,3,174,34,player1
Indoor,6,3,302,36,player1
Indoor,6,3,90,62,player1
Indoor,3,3,46,112,player1
Indoor,3,3,62,36,player1
Indoor,3,3,47,74,player1
Indoor,3,3,34,89,player1
Indoor,2,3,112,36,player1
Indoor,2,3,89,74,player1
Indoor,1,3,74,36,player1
Indoor,7,3,65,60,player1
Indoor,7,3,42,75,player1
Indoor,7,3,616,25,player1
Indoor,7,3,89,123,player1
Indoor,7,3,95,83,player1
Indoor,7,3,72,46,player1
Indoor,7,3,168,63,player1
Indoor,7,3,80,50,player1
Indoor,7,3,1217,56,player1
Indoor,7,3,88,52,player1
Indoor,7,3,332,47,player1
Indoor,7,3,85,20,player1
Indoor,6,3,60,75,player1
Indoor,6,3,123,25,player1
Indoor,6,3,63,6,player1
Indoor,6,3,50,14,player1
Indoor,6,3,46,52,player1
Indoor,6,3,47,20,player1
Indoor,6,3,56,11,player1
Indoor,6,3,83,9,player1
Indoor,3,3,75,14,player1
Indoor,3,3,52,6,player1
Indoor,3,3,20,9,player1
Indoor,3,3,25,11,player1
Indoor,2,3,14,6,player1
Indoor,2,3,9,11,player1
Indoor,1,3,6,11,player1
Indoor,7,3,58,62,player1
Indoor,7,3,491,59,player1
Indoor,7,3,45,457,player1
Indoor,7,3,81,54,player1
Indoor,7,3,74,40,player1
Indoor,7,3,53,139,player1
Indoor,7,3,98,140,player1
Indoor,7,3,69,66,player1
Indoor,7,3,109,77,player1
Indoor,7,3,126,36,player1
Indoor,7,3,44,48,player1
Indoor,7,3,90,33,player1
Indoor,6,3,40,59,player1
Indoor,6,3,17,62,player1
Indoor,6,3,140,4,player1
Indoor,6,3,139,26,player1
Indoor,6,3,457,77,player1
Indoor,6,3,54,33,player1
Indoor,6,3,48,10,player1
Indoor,6,3,66,36,player1
Indoor,3,3,59,26,player1
Indoor,3,3,62,33,player1
Indoor,3,3,4,77,player1
Indoor,3,3,36,10,player1
Indoor,2,3,26,77,player1
Indoor,2,3,10,33,player1
Indoor,1,3,33,77,player1
Outdoor,7,3,193,55,player1
Outdoor,7,3,18,19,player1
Outdoor,7,3,29,64,player1
Outdoor,7,3,58,25,player1
Outdoor,7,3,12,59,player1
Outdoor,7,3,20,30,player1
Outdoor,7,3,41,10,player1
Outdoor,7,3,22,9,player1
Outdoor,7,3,97,31,player1
Outdoor,7,3,243,16,player1
Outdoor,7,3,46,1,player1
Outdoor,7,3,32,56,player1
Outdoor,7,3,87,2,player1
Outdoor,7,3,52,47,player1
Outdoor,7,3,54,5,player1
Outdoor,7,3,40,4,player1
Outdoor,6,3,47,5,player1
Outdoor,6,3,59,19,player1
Outdoor,6,3,64,16,player1
Outdoor,6,3,25,2,player1
Outdoor,6,3,9,30,player1
Outdoor,6,3,31,1,player1
Outdoor,6,3,55,10,player1
Outdoor,6,3,56,4,player1
Outdoor,3,3,19,2,player1
Outdoor,3,3,16,5,player1
Outdoor,3,3,4,10,player1
Outdoor,3,3,30,1,player1
Outdoor,2,3,5,2,player1
Outdoor,2,3,10,1,player1
Outdoor,1,3,2,1,player1
Outdoor,7,3,73,17,player1
Outdoor,7,3,61,39,player1
Outdoor,7,3,42,8,player1
Outdoor,7,3,36,44,player1
Outdoor,7,3,160,24,player1
Outdoor,7,3,393,45,player1
Outdoor,7,3,107,53,player1
Outdoor,7,3,21,81,player1
Outdoor,7,3,49,7,player1
Outdoor,7,3,26,13,player1
Outdoor,7,3,147,34,player1
Outdoor,7,3,37,92,player1
Outdoor,7,3,33,65,player1
Outdoor,7,3,74,23,player1
Outdoor,7,3,119,11,player1
Outdoor,7,3,161,38,player1
Outdoor,6,3,45,7,player1
Outdoor,6,3,92,44,player1
Outdoor,6,3,8,34,player1
Outdoor,6,3,23,39,player1
Outdoor,6,3,65,81,player1
Outdoor,6,3,53,17,player1
Outdoor,6,3,38,11,player1
Outdoor,6,3,24,13,player1
Outdoor,3,3,44,34,player1
Outdoor,3,3,81,11,player1
Outdoor,3,3,13,17,player1
Outdoor,3,3,39,7,player1
Outdoor,2,3,34,11,player1
Outdoor,2,3,17,7,player1
Outdoor,1,3,11,7,player1
Outdoor,7,3,33,45,player1
Outdoor,7,3,40,44,player1
Outdoor,7,3,244,50,player1
Outdoor,7,3,21,55,player1
Outdoor,7,3,24,36,player1
Outdoor,7,3,83,13,player1
Outdoor,7,3,181,42,player1
Outdoor,7,3,31,12,player1
Outdoor,7,3,718,23,player1
Outdoor,7,3,41,30,player1
Outdoor,7,3,75,20,player1
Outdoor,7,3,54,22,player1
Outdoor,7,3,84,17,player1
Outdoor,7,3,10,43,player1
Outdoor,7,3,58,19,player1
Outdoor,7,3,14,26,player1
Outdoor,7,3,110,60,player1
Outdoor,7,3,119,16,player1
Outdoor,7,3,27,18,player1
Outdoor,7,3,101,34,player1
Outdoor,7,3,51,38,player1
Outdoor,7,3,79,11,player1
Outdoor,7,3,29,25,player1
Outdoor,7,3,271,32,player1
Outdoor,6,3,19,17,player1
Outdoor,6,3,55,9,player1
Outdoor,6,3,23,5,player1
Outdoor,6,3,13,44,player1
Outdoor,6,3,43,42,player1
Outdoor,6,3,30,6,player1
Outdoor,6,3,36,2,player1
Outdoor,6,3,60,12,player1
Outdoor,6,3,26,50,player1
Outdoor,6,3,20,8,player1
Outdoor,6,3,25,18,player1
Outdoor,6,3,38,16,player1
Outdoor,6,3,22,7,player1
Outdoor,6,3,45,4,player1
Outdoor,6,3,32,11,player1
Outdoor,6,3,34,1,player1
Outdoor,5,3,12,5,player1
Outdoor,5,3,18,9,player1
Outdoor,5,3,4,50,player1
Outdoor,5,3,7,42,player1
Outdoor,5,3,6,16,player1
Outdoor,5,3,17,2,player1
Outdoor,5,3,44,1,player1
Outdoor,5,3,11,8,player1
Outdoor,3,3,50,9,player1
Outdoor,3,3,16,5,player1
Outdoor,3,3,42,2,player1
Outdoor,3,3,8,1,player1
Outdoor,2,3,9,2,player1
Outdoor,2,3,1,5,player1
Outdoor,1,3,5,2,player1
Indoor,7,3,50,98,player1
Indoor,7,3,128,49,player1
Indoor,7,3,72,808,player1
Indoor,7,3,88,65,player1
Indoor,7,3,91,83,player1
Indoor,7,3,76,102,player1
Indoor,7,3,124,131,player1
Indoor,7,3,75,84,player1
Indoor,7,3,334,68,player1
Indoor,7,3,142,47,player1
Indoor,7,3,95,86,player1
Indoor,7,3,60,105,player1
Indoor,6,3,49,131,player1
Indoor,6,3,98,65,player1
Indoor,6,3,83,22,player1
Indoor,6,3,27,808,player1
Indoor,6,3,47,86,player1
Indoor,6,3,68,105,player1
Indoor,6,3,38,102,player1
Indoor,6,3,84,10,player1
Indoor,3,3,65,22,player1
Indoor,3,3,131,102,player1
Indoor,3,3,808,86,player1
Indoor,3,3,105,10,player1
Indoor,2,3,22,102,player1
Indoor,2,3,86,10,player1
Indoor,1,3,102,10,player1
Indoor,7,3,293,66,player1
Indoor,7,3,85,67,player1
Indoor,7,3,80,25,player1
Indoor,7,3,68,117,player1
Indoor,7,3,52,97,player1
Indoor,7,3,36,26,player1
Indoor,7,3,340,64,player1
Indoor,7,3,112,131,player1
Indoor,7,3,137,28,player1
Indoor,7,3,71,41,player1
Indoor,7,3,29,32,player1
Indoor,7,3,406,96,player1
Indoor,6,3,66,25,player1
Indoor,6,3,64,15,player1
Indoor,6,3,67,26,player1
Indoor,6,3,20,96,player1
Indoor,6,3,41,32,player1
Indoor,6,3,117,28,player1
Indoor,6,3,97,3,player1
Indoor,6,3,131,11,player1
Indoor,3,3,15,26,player1
Indoor,3,3,32,3,player1
Indoor,3,3,11,25,player1
Indoor,3,3,96,28,player1
Indoor,2,3,26,3,player1
Indoor,2,3,25,28,player1
Indoor,1,3,3,28,player1
Indoor,7,3,194,46,player1
Indoor,7,3,99,44,player1
Indoor,7,3,94,209,player1
Indoor,7,3,106,176,player1
Indoor,7,3,115,57,player1
Indoor,7,3,244,63,player1
Indoor,7,3,70,149,player1
Indoor,7,3,53,40,player1
Indoor,7,3,51,240,player1
Indoor,7,3,187,73,player1
Indoor,7,3,43,74,player1
Indoor,7,3,31,213,player1
Indoor,6,3,73,46,player1
Indoor,6,3,209,44,player1
Indoor,6,3,40,63,player1
Indoor,6,3,74,17,player1
Indoor,6,3,240,12,player1
Indoor,6,3,24,176,player1
Indoor,6,3,57,8,player1
Indoor,6,3,213,149,player1
Indoor,3,3,176,44,player1
Indoor,3,3,17,63,player1
Indoor,3,3,46,12,player1
Indoor,3,3,149,8,player1
Indoor,2,3,44,12,player1
Indoor,2,3,8,63,player1
Indoor,1,3,63,12,player1
Indoor,7,3,71,70,player1
Indoor,7,3,76,81,player1
Indoor,7,3,62,6,player1
Indoor,7,3,88,38,player1
Indoor,7,3,72,97,player1
Indoor,7,3,42,29,player1
Indoor,7,3,51,48,player1
Indoor,7,3,175,18,player1
Indoor,7,3,27,58,player1
Indoor,7,3,8,65,player1
Indoor,7,3,7,83,player1
Indoor,7,3,96,101,player1
Indoor,7,3,10,55,player1
Indoor,7,3,46,40,player1
Indoor,7,3,224,5,player1
Indoor,7,3,45,22,player1
Indoor,6,3,18,29,player1
Indoor,6,3,48,6,player1
Indoor,6,3,83,40,player1
Indoor,6,3,81,65,player1
Indoor,6,3,70,58,player1
Indoor,6,3,55,101,player1
Indoor,6,3,97,5,player1
Indoor,6,3,38,22,player1
Indoor,3,3,58,65,player1
Indoor,3,3,29,40,player1
Indoor,3,3,101,5,player1
Indoor,3,3,22,6,player1
Indoor,2,3,65,5,player1
Indoor,2,3,40,6,player1
Indoor,1,3,6,5,player1
Indoor,7,3,56,39,player1
Indoor,7,3,20,63,player1
Indoor,7,3,28,35,player1
Indoor,7,3,112,17,player1
Indoor,7,3,66,15,player1
Indoor,7,3,64,53,player1
Indoor,7,3,52,21,player1
Indoor,7,3,30,33,player1
Indoor,7,3,50,13,player1
Indoor,7,3,32,73,player1
Indoor,7,3,16,111,player1
Indoor,7,3,25,14,player1
Indoor,7,3,43,36,player1
Indoor,7,3,26,41,player1
Indoor,7,3,31,3,player1
Indoor,7,3,12,24,player1
Indoor,6,3,35,17,player1
Indoor,6,3,63,39,player1
Indoor,6,3,14,36,player1
Indoor,6,3,111,41,player1
Indoor,6,3,53,15,player1
Indoor,6,3,24,21,player1
Indoor,6,3,33,3,player1
Indoor,6,3,73,13,player1
Indoor,3,3,41,21,player1
Indoor,3,3,36,39,player1
Indoor,3,3,15,3,player1
Indoor,3,3,17,13,player1
Indoor,2,3,39,21,player1
Indoor,2,3,13,3,player1
Indoor,1,3,3,21,player1
Indoor,7,3,61,80,player1
Indoor,7,3,33,44,player1
Indoor,7,3,55,29,player1
Indoor,7,3,45,49,player1
Indoor,7,3,70,41,player1
Indoor,7,3,24,34,player1
Indoor,7,3,25,23,player1
Indoor,7,3,35,19,player1
Indoor,7,3,26,189,player1
Indoor,7,3,50,22,player1
Indoor,7,3,38,65,player1
Indoor,7,3,59,56,player1
Indoor,7,3,32,52,player1
Indoor,7,3,48,36,player1
Indoor,7,3,30,39,player1
Indoor,7,3,15,21,player1
Indoor,6,3,34,10,player1
Indoor,6,3,9,19,player1
Indoor,6,3,80,14,player1
Indoor,6,3,189,2,player1
Indoor,6,3,44,3,player1
Indoor,6,3,65,16,player1
Indoor,6,3,56,17,player1
Indoor,6,3,36,13,player1
Indoor,6,3,29,8,player1
Indoor,6,3,41,5,player1
Indoor,6,3,18,22,player1
Indoor,6,3,39,1,player1
Indoor,6,3,12,23,player1
Indoor,6,3,52,7,player1
Indoor,6,3,21,6,player1
Indoor,6,3,49,11,player1
Indoor,5,3,13,8,player1
Indoor,5,3,17,3,player1
Indoor,5,3,16,2,player1
Indoor,5,3,22,5,player1
Indoor,5,3,23,6,player1
Indoor,5,3,11,7,player1
Indoor,5,3,19,10,player1
Indoor,5,3,14,1,player1
Indoor,3,3,8,2,player1
Indoor,3,3,5,6,player1
Indoor,3,3,10,1,player1
Indoor,3,3,7,3,player1
Indoor,2,3,6,2,player1
Indoor,2,3,1,3,player1
Indoor,1,3,3,2,player1
Indoor,1,3,6,8,player1
Indoor,1,3,9,5,player1
Indoor,1,3,3,1,player1
Indoor,1,3,7,2,player1
Indoor,1,3,8,1,player1
Indoor,1,3,3,6,player1
Indoor,1,3,9,7,player1
Indoor,1,3,5,2,player1
Indoor,1,3,3,8,player1
Indoor,1,3,6,1,player1
Indoor,1,3,5,7,player1
Indoor,1,3,9,2,player1
Indoor,2,3,7,1,player1
Indoor,2,3,8,2,player1
Indoor,1,3,1,2,player1
Outdoor,7,3,35,61,player1
Outdoor,7,3,136,39,player1
Outdoor,7,3,45,37,player1
Outdoor,7,3,29,46,player1
Outdoor,7,3,43,23,player1
Outdoor,7,3,70,50,player1
Outdoor,7,3,142,68,player1
Outdoor,7,3,67,28,player1
Outdoor,7,3,59,34,player1
Outdoor,7,3,170,147,player1
Outdoor,7,3,628,60,player1
Outdoor,7,3,100,172,player1
Outdoor,6,3,46,61,player1
Outdoor,6,3,23,37,player1
Outdoor,6,3,68,17,player1
Outdoor,6,3,39,6,player1
Outdoor,6,3,50,34,player1
Outdoor,6,3,19,147,player1
Outdoor,6,3,28,60,player1
Outdoor,6,3,151,172,player1
Outdoor,3,3,37,17,player1
Outdoor,3,3,147,60,player1
Outdoor,3,3,172,34,player1
Outdoor,3,3,61,6,player1
Outdoor,2,3,17,60,player1
Outdoor,2,3,34,6,player1
Outdoor,1,3,6,60,player1
Outdoor,7,3,89,65,player1
Outdoor,7,3,314,85,player1
Outdoor,7,3,81,73,player1
Outdoor,7,3,376,32,player1
Outdoor,7,3,244,95,player1
Outdoor,7,3,83,52,player1
Outdoor,7,3,64,195,player1
Outdoor,7,3,58,270,player1
Outdoor,7,3,90,526,player1
Outdoor,7,3,86,79,player1
Outdoor,7,3,169,222,player1
Outdoor,7,3,93,62,player1
Outdoor,6,3,85,52,player1
Outdoor,6,3,15,73,player1
Outdoor,6,3,79,8,player1
Outdoor,6,3,270,95,player1
Outdoor,6,3,16,195,player1
Outdoor,6,3,526,222,player1
Outdoor,6,3,65,32,player1
Outdoor,6,3,62,26,player1
Outdoor,3,3,73,52,player1
Outdoor,3,3,95,8,player1
Outdoor,3,3,26,222,player1
Outdoor,3,3,195,32,player1
Outdoor,2,3,222,52,player1
Outdoor,2,3,32,8,player1
Outdoor,1,3,52,8,player1
Outdoor,7,3,69,31,player1
Outdoor,7,3,77,72,player1
Outdoor,7,3,7,78,player1
Outdoor,7,3,71,30,player1
Outdoor,7,3,49,80,player1
Outdoor,7,3,168,74,player1
Outdoor,7,3,33,111,player1
Outdoor,7,3,139,162,player1
Outdoor,7,3,?,4,player1
Outdoor,7,3,53,54,player1
Outdoor,7,3,57,3,player1
Outdoor,7,3,66,40,player1
Outdoor,7,3,150,24,player1
Outdoor,7,3,47,1,player1
Outdoor,7,3,48,22,player1
Outdoor,7,3,338,9,player1
Outdoor,6,3,22,162,player1
Outdoor,6,3,4,40,player1
Outdoor,6,3,30,80,player1
Outdoor,6,3,78,111,player1
Outdoor,6,3,74,1,player1
Outdoor,6,3,72,24,player1
Outdoor,6,3,3,54,player1
Outdoor,6,3,9,31,player1
Outdoor,3,3,111,162,player1
Outdoor,3,3,24,1,player1
Outdoor,3,3,80,40,player1
Outdoor,3,3,54,31,player1
Outdoor,2,3,162,1,player1
Outdoor,2,3,40,31,player1
Outdoor,1,3,31,1,player1
Outdoor,7,3,59,68,player1
Outdoor,7,3,71,100,player1
Outdoor,7,3,70,66,player1
Outdoor,7,3,54,96,player1
Outdoor,7,3,288,90,player1
Outdoor,7,3,44,58,player1
Outdoor,7,3,80,73,player1
Outdoor,7,3,61,22,player1
Outdoor,7,3,69,62,player1
Outdoor,7,3,63,28,player1
Outdoor,7,3,57,95,player1
Outdoor,7,3,109,160,player1
Outdoor,6,3,12,100,player1
Outdoor,6,3,66,22,player1
Outdoor,6,3,90,14,player1
Outdoor,6,3,28,73,player1
Outdoor,6,3,95,62,player1
Outdoor,6,3,20,160,player1
Outdoor,6,3,68,58,player1
Outdoor,6,3,96,3,player1
Outdoor,3,3,100,73,player1
Outdoor,3,3,22,14,player1
Outdoor,3,3,160,62,player1
Outdoor,3,3,58,3,player1
Outdoor,2,3,73,14,player1
Outdoor,2,3,3,62,player1
Outdoor,1,3,62,14,player1
Outdoor,7,3,48,49,player1
Outdoor,7,3,65,35,player1
Outdoor,7,3,51,47,player1
Outdoor,7,3,106,37,player1
Outdoor,7,3,99,50,player1
Outdoor,7,3,46,85,player1
Outdoor,7,3,157,45,player1
Outdoor,7,3,41,101,player1
Outdoor,7,3,39,102,player1
Outdoor,7,3,38,56,player1
Outdoor,7,3,40,55,player1
Outdoor,7,3,224,52,player1
Outdoor,6,3,25,56,player1
Outdoor,6,3,35,101,player1
Outdoor,6,3,47,32,player1
Outdoor,6,3,85,45,player1
Outdoor,6,3,50,5,player1
Outdoor,6,3,102,52,player1
Outdoor,6,3,37,49,player1
Outdoor,6,3,21,55,player1
Outdoor,3,3,45,5,player1
Outdoor,3,3,49,32,player1
Outdoor,3,3,55,52,player1
Outdoor,3,3,56,101,player1
Outdoor,2,3,32,5,player1
Outdoor,2,3,101,52,player1
Outdoor,1,3,52,5,player1
Outdoor,7,5,75,34,player1
Outdoor,7,5,68,39,player1
Outdoor,7,5,105,15,player1
Outdoor,7,5,66,87,player1
Outdoor,7,5,69,51,player1
Outdoor,7,5,147,71,player1
Outdoor,7,5,85,8,player1
Outdoor,7,5,103,188,player1
Outdoor,7,5,50,136,player1
Outdoor,7,5,113,37,player1
Outdoor,7,5,74,3,player1
Outdoor,7,5,83,21,player1
Outdoor,7,5,42,24,player1
Outdoor,7,5,203,86,player1
Outdoor,7,5,176,9,player1
Outdoor,7,5,94,7,player1
Outdoor,7,5,46,67,player1
Outdoor,7,5,100,31,player1
Outdoor,7,5,89,16,player1
Outdoor,7,5,60,98,player1
Outdoor,7,5,63,38,player1
Outdoor,7,5,47,18,player1
Outdoor,7,5,41,40,player1
Outdoor,7,5,12,58,player1
Outdoor,7,5,319,20,player1
Outdoor,7,5,157,30,player1
Outdoor,7,5,84,48,player1
Outdoor,7,5,72,61,player1
Outdoor,7,5,128,56,player1
Outdoor,7,5,92,26,player1
Outdoor,7,5,96,2,player1
Outdoor,7,5,108,49,player1
Outdoor,7,5,193,117,player1
Outdoor,7,5,93,22,player1
Outdoor,7,5,54,17,player1
Outdoor,7,5,65,64,player1
Outdoor,7,5,77,11,player1
Outdoor,7,5,173,53,player1
Outdoor,7,5,135,76,player1
Outdoor,7,5,104,119,player1
Outdoor,7,5,13,106,player1
Outdoor,7,5,70,10,player1
Outdoor,7,5,55,185,player1
Outdoor,7,5,133,6,player1
Outdoor,7,5,82,79,player1
Outdoor,7,5,44,99,player1
Outdoor,7,5,88,129,player1
Outdoor,7,5,122,28,player1
Outdoor,7,5,81,183,player1
Outdoor,7,5,253,33,player1
Outdoor,7,5,43,25,player1
Outdoor,7,5,102,144,player1
Outdoor,7,5,90,62,player1
Outdoor,7,5,130,5,player1
Outdoor,7,5,139,267,player1
Outdoor,7,5,97,27,player1
Outdoor,7,5,45,91,player1
Outdoor,7,5,59,19,player1
Outdoor,7,5,78,95,player1
Outdoor,7,5,112,4,player1
Outdoor,7,5,73,570,player1
Outdoor,7,5,222,36,player1
Outdoor,7,5,110,32,player1
Outdoor,7,5,57,1,player1
Outdoor,6,5,86,7,player1
Outdoor,6,5,34,188,player1
Outdoor,6,5,15,37,player1
Outdoor,6,5,61,9,player1
Outdoor,6,5,48,20,player1
Outdoor,6,5,71,3,player1
Outdoor,6,5,56,31,player1
Outdoor,6,5,38,18,player1
Outdoor,6,5,98,2,player1
Outdoor,6,5,26,49,player1
Outdoor,6,5,58,40,player1
Outdoor,6,5,24,51,player1
Outdoor,6,5,136,21,player1
Outdoor,6,5,39,16,player1
Outdoor,6,5,87,8,player1
Outdoor,6,5,67,30,player1
Outdoor,6,5,117,17,player1
Outdoor,6,5,25,91,player1
Outdoor,6,5,185,106,player1
Outdoor,6,5,129,10,player1
Outdoor,6,5,64,119,player1
Outdoor,6,5,99,6,player1
Outdoor,6,5,570,1,player1
Outdoor,6,5,53,22,player1
Outdoor,6,5,36,19,player1
Outdoor,6,5,76,11,player1
Outdoor,6,5,144,27,player1
Outdoor,6,5,33,79,player1
Outdoor,6,5,95,32,player1
Outdoor,6,5,5,62,player1
Outdoor,6,5,267,4,player1
Outdoor,6,5,183,28,player1
Outdoor,5,5,30,8,player1
Outdoor,5,5,20,37,player1
Outdoor,5,5,31,3,player1
Outdoor,5,5,40,21,player1
Outdoor,5,5,188,7,player1
Outdoor,5,5,9,18,player1
Outdoor,5,5,51,16,player1
Outdoor,5,5,49,2,player1
Outdoor,5,5,106,119,player1
Outdoor,5,5,79,6,player1
Outdoor,5,5,11,22,player1
Outdoor,5,5,28,62,player1
Outdoor,5,5,27,4,player1
Outdoor,5,5,19,10,player1
Outdoor,5,5,91,17,player1
Outdoor,5,5,32,1,player1
Outdoor,4,5,37,3,player1
Outdoor,4,5,16,2,player1
Outdoor,4,5,21,7,player1
Outdoor,4,5,18,8,player1
Outdoor,4,5,62,22,player1
Outdoor,4,5,17,1,player1
Outdoor,4,5,119,4,player1
Outdoor,4,5,10,6,player1
Outdoor,3,5,3,7,player1
Outdoor,3,5,2,8,player1
Outdoor,3,5,22,1,player1
Outdoor,3,5,4,6,player1
Outdoor,2,5,7,8,player1
Outdoor,2,5,6,1,player1
Outdoor,1,5,1,8,player1
Indoor,7,3,47,140,player1
Indoor,7,3,188,43,player1
Indoor,7,3,203,72,player1
Indoor,7,3,105,127,player1
Indoor,7,3,82,249,player1
Indoor,7,3,340,160,player1
Indoor,7,3,89,50,player1
Indoor,7,3,95,36,player1
Indoor,7,3,75,30,player1
Indoor,7,3,64,104,player1
Indoor,7,3,39,60,player1
Indoor,7,3,57,38,player1
Indoor,6,3,28,43,player1
Indoor,6,3,160,36,player1
Indoor,6,3,20,127,player1
Indoor,6,3,60,249,player1
Indoor,6,3,50,30,player1
Indoor,6,3,104,38,player1
Indoor,6,3,140,9,player1
Indoor,6,3,72,21,player1
Indoor,3,3,127,36,player1
Indoor,3,3,43,30,player1
Indoor,3,3,38,21,player1
Indoor,3,3,249,9,player1
Indoor,2,3,36,30,player1
Indoor,2,3,21,9,player1
Indoor,1,3,9,30,player1
Outdoor,7,3,111,91,player1
Outdoor,7,3,96,56,player1
Outdoor,7,3,84,109,player1
Outdoor,7,3,224,61,player1
Outdoor,7,3,76,107,player1
Outdoor,7,3,86,133,player1
Outdoor,7,3,74,65,player1
Outdoor,7,3,125,226,player1
Outdoor,7,3,173,71,player1
Outdoor,7,3,52,85,player1
Outdoor,7,3,289,67,player1
Outdoor,7,3,379,44,player1
Outdoor,6,3,16,91,player1
Outdoor,6,3,107,56,player1
Outdoor,6,3,225,71,player1
Outdoor,6,3,133,18,player1
Outdoor,6,3,61,226,player1
Outdoor,6,3,67,85,player1
Outdoor,6,3,65,44,player1
Outdoor,6,3,109,15,player1
Outdoor,3,3,56,71,player1
Outdoor,3,3,85,91,player1
Outdoor,3,3,44,15,player1
Outdoor,3,3,226,18,player1
Outdoor,2,3,71,91,player1
Outdoor,2,3,18,15,player1
Outdoor,1,3,91,15,player1
Indoor,7,3,370,37,player1
Indoor,7,3,92,93,player1
Indoor,7,3,373,101,player1
Indoor,7,3,229,358,player1
Indoor,7,3,303,148,player1
Indoor,7,3,119,102,player1
Indoor,7,3,68,79,player1
Indoor,7,3,106,147,player1
Indoor,7,3,49,78,player1
Indoor,7,3,83,142,player1
Indoor,7,3,73,87,player1
Indoor,7,3,112,63,player1
Indoor,6,3,101,37,player1
Indoor,6,3,102,78,player1
Indoor,6,3,14,358,player1
Indoor,6,3,148,147,player1
Indoor,6,3,87,27,player1
Indoor,6,3,63,142,player1
Indoor,6,3,79,34,player1
Indoor,6,3,93,12,player1
Indoor,3,3,78,358,player1
Indoor,3,3,34,37,player1
Indoor,3,3,27,147,player1
Indoor,3,3,142,12,player1
Indoor,2,3,358,37,player1
Indoor,2,3,147,12,player1
Indoor,1,3,12,37,player1
Outdoor,7,3,103,231,player1
Outdoor,7,3,52,108,player1
Outdoor,7,3,49,48,player1
Outdoor,7,3,63,43,player1
Outdoor,7,3,65,17,player1
Outdoor,7,3,112,58,player1
Outdoor,7,3,94,14,player1
Outdoor,7,3,131,46,player1
Outdoor,7,3,61,57,player1
Outdoor,7,3,439,77,player1
Outdoor,7,3,160,5,player1
Outdoor,7,3,42,92,player1
Outdoor,7,3,78,45,player1
Outdoor,7,3,230,53,player1
Outdoor,7,3,165,84,player1
Outdoor,7,3,111,18,player1
Outdoor,6,3,231,43,player1
Outdoor,6,3,108,17,player1
Outdoor,6,3,58,14,player1
Outdoor,6,3,48,46,player1
Outdoor,6,3,53,45,player1
Outdoor,6,3,84,18,player1
Outdoor,6,3,57,5,player1
Outdoor,6,3,77,92,player1
Outdoor,3,3,46,17,player1
Outdoor,3,3,43,14,player1
